raw_text;law_id;record_id;decisions_title_bcs;decisions_title
Rezultati glasanja 27.10.2016 13:19:48 Dom: Dom naroda Sjednica: 23. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 8 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi Bosne 1 Hercegovine (prvo citanje) Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FB BO IP BS Sa s UKUPNO) 130 TIP Pod;54370;152041; Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi Bosne 1 Hercegovine (prvo citanje) ;Bill Amending 1 Amendments to the Law on Administration of Bosnia and Herzegovina (First reading)
Rezultati glasanja 22.11.2016 13:11:07 Dom: Dom naroda Sjednica: 24. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi (drugo citanje) Tip glasanja: Prvi krug AD9 |'SUZDRZAN 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH IO dP 9 BS OS s UKUPNOJ 9 S 0 da;54370;154433; Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi (drugo citanje) ;Amendment Bill 1 to the Administration Law (second reading)
Rezultati glasanja 22.11.2016 13:12:00 Dom: Dom naroda Sjednica: 24. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi (drugo citanje) Tip glasanja: Drugi krug A 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ZA PROTIV_| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO _—_— FBI dP 9 RS OS as UKUPNO) 9 50 dP da;54370;154434; Prijedlog zakona o izmjenama 1 dopunama Zakona o upravi (drugo citanje) ;Amendment Bill 1 to the Administration Law (second reading)
Rezultati glasanja 04.05.2017 14:48:27 Dom: Dom naroda Sjednica: 28. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (prvo citanje) Tip glasanja: Prvi krug PROTIV Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA —————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | __UKUPNO_—_— FBiH IO IO a RSS 0 s UKUPNO) 140 dP 0 ds;54690;169921; Prijedlog zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (prvo citanje) ;Bill Amending 1 Amendments to the Law on International 1 Inter-Entity Road Transport (first reading)
Rezultati glasanja 29.05.2017 12:30:50 Dom: Dom naroda Sjednica: 29. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Prijedlog zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje) Tip glasanja: Prvi krug A 6 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH SUZDRZAN Fahrudin Radoncic Delegat FBiH PROTIV Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS SUZDRZAN Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS SUZDRZAN ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH} 62 A a BS OBA s UKUPNO) 6 5 A 0 ds;54690;172114; Prijedlog zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje) ;Bill Amending 1 Amendments to the Law on International 1 Inter-Entity Road Transport (second reading)
Rezultati glasanja 30.06.2017 11:00:01 Dom: Dom naroda Sjednica: 30. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = Otvoreno Redni broj: Tacka 5 Glasanje 0: Zakljucak delegata Halida Henjca na Izvjestaj komisije Kolegija o nastojanju za postizanje saglasnosti o Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu Tip glasanja: Prvi krug PROTIV 0 |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ZA PROTIV_| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO _—_— FBI dP 9 RSS as UKUPNO) 1400 dP da;54690;174953; Zakljucak delegata Halida Henjca na Izvjestaj komisije Kolegija o nastojanju za postizanje saglasnosti o Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu ;Conclusion of Delegate Halid Henjac to the Report of the College Commission on the effort to reach an agreement on the Bill amending 1 amendments to the Law on International 1 Inter-Entity Road Transport
"Rezultati glasanja 19.07.2017 14:47:50 Dom: Dom naroda Sjednica: 31. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje; Tip glasanja: Ponovljeno (Prvi krug) A 6 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH SUZDRZAN Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH 602 2 Bo BS OS 0 s UKUPNO) 6 5 220 BO";54690;176774;" Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje; ";"Bill on Amendments to 1 Amendments to the Law on International 1 Inter-Entity Road Transport (second reading;"
"Rezultati glasanja 19.07.2017 14:49:20 Dom: Dom naroda Sjednica: 31. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje; Tip glasanja: Drugi krug A 6 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH SUZDRZAN Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH 602 2 Bo BS OS 0 s UKUPNO) 6 5 220 BO";54690;176775;" Prijedlogu zakona o izmjenama 1 dopunama Zakona o medunarodnom 1 meduentitetskom drumskom prijevozu (drugo citanje; ";"Bill on Amendments to 1 Amendments to the Law on International 1 Inter-Entity Road Transport (second reading;"
Rezultati glasanja 29.05.2017 13:06:45 Dom: Dom naroda Sjednica: 29. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BiH (prvo citanje) Tip glasanja: Ponovljeno (Prvi krug) PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS SUZDRZAN Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FB 0 0 o es U a To Ta o | s— UKUPNO) 140 do ds;54838;172116; Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BiH (prvo citanje) ;Proposal for a Law on Amendments to the Law on Salaries 1 Remuneration in the Institutions of BiH (first reading)
Rezultati glasanja 29.05.2017 13:08:23 Dom: Dom naroda Sjednica: 29. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4 Glasanje 0: Zakljucak delegatkinje Zdenke Dzambas na Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BIH, kojim se zaduzuje Vijece ministara BIH da u roku od 60 dana pronade rjesenje kako bi izmjenjeni Zakon o placcama u naknadama u institucijama BIH bio primjenjiv Tip glasanja: Prvi krug PROTIV ——————_0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH SUZDRZAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS SUZDRZAN ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— KAI I I I I I IE BS PAO das UKUPNO) 1380 20 ds;54838;172118; Zakljucak delegatkinje Zdenke Dzambas na Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BIH, kojim se zaduzuje Vijece ministara BIH da u roku od 60 dana pronade rjesenje kako bi izmjenjeni Zakon o placcama u naknadama u institucijama BIH bio primjenjiv ;Conclusion of Delegate Zdenka Dzambas on the Proposal of the Law on Amendments to the Law on Salaries and Salaries 1 in BiH Institutions, which obliges the Council of Ministers of BiH to find within 60 days the solution to make the amended Law on Salaries and Salaries in BiH institutions applicable
Rezultati glasanja 28.09.2017 12:16:01 Dom: Dom naroda Sjednica: 32. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BiH (drugo citanje) Tip glasanja: Prvi krug PROTIV 0 |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH IO dP 9 BS Sa s UKUPNO) 1400 0 da;54838;181060; Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama BiH (drugo citanje) ;Proposal for a Law on Amendments to the Law on Salaries 1 Remuneration in the Institutions of BiH (Second reading)
Rezultati glasanja 01.02.2017 12:55:02 Dom: Dom naroda Sjednica: 26.sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2: Glasanje 0: Glasanje o Misljenju Komisije za finasije 1 budzet Doma naroda Tip glasanja: Prvi krug PROTIVE Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS SUZDRZAN Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS SUZDRZAN —————\U__ZA_—\9 PROTIV _| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO_—_—_ FB O BIT 9 BS BA s UKUPNO) 3 BO 3 doda;54855;159671; Glasanje o Misljenju Komisije za finasije 1 budzet Doma naroda ;Vote on the Opinion of the Committee on Finance 1 Budget of the House of Peoples
Rezultati glasanja 07.04.2017 12:52:46 Dom: Dom naroda Sjednica: 27. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 6: Glasanje 0: Misljenju Povjerenstva za finansije 1 proracun Doma naroda: Tip glasanja: Prvi krug 'SUZDRZAN {0 Sead Kadic Delegat FBiH PROTIV Halid Genjac Delegat FBiH PROTIV Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH NIJE PRISUTAN Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO _—_— FBI 20 dP 9 BS SO a s UKUPNO) 1220 doma;54855;167765; Misljenju Povjerenstva za finansije 1 proracun Doma naroda: ;Opinion of the Committee on Finance 1 Budget of the House of Peoples:
Rezultati glasanja 22.11.2016 12:58:34 Dom: Dom naroda Sjednica: 24. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Procedura, da li ce se Prijedlog zakona o izmjeni Zakona o lijekovima 1 medicinskim sredstvima razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanja: Prvi krug PROTIVE Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH SUZDRZAN Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH AB BO a BS OS s UKUPNO) 4 1 BB ss;55126;154429; Procedura, da li ce se Prijedlog zakona o izmjeni Zakona o lijekovima 1 medicinskim sredstvima razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;Procedure, whether the Bill on Amendments to the Law on Medicines 1 by medical means will be considered by urgent procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja 22.11.2016 12:59:33 Dom: Dom naroda Sjednica: 24. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Procedura, da li ce se Prijedlog zakona o izmjeni Zakona o lijekovima 1 medicinskim sredstvima razmatrati po skracenom postupku, u skladu s clanom 123. Poslovnika Doma naroda Tip glasanja: Prvi krug A 6 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH} 62 A a BS OS s UKUPNO) 6 | TA 0 ds;55126;154430; Procedura, da li ce se Prijedlog zakona o izmjeni Zakona o lijekovima 1 medicinskim sredstvima razmatrati po skracenom postupku, u skladu s clanom 123. Poslovnika Doma naroda ;Procedure, whether the Bill on Amendments to the Law on Medicines 1 will be considered by medical means in summary procedure, in accordance with Article 123 of the Rules of Procedure of the House of Peoples
Rezultati glasanja 15.12.2016 15:10:11 Dom: Dom naroda Sjednica: 4. hitna sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 1 Glasanje 0: Prijedlog zakona o Budzetu institucija Bosne 1 Hercegovine 1 medunarodnih obaveza Bosne 1 Hercegovine za 2017. godinu (drugo citanje) Tip glasanja: Ponovljeno (Prvi krug) |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH BIO dP 9 BS 2 BO s UKUPNO) 10 A 0 PP oda;55282;156905; Prijedlog zakona o Budzetu institucija Bosne 1 Hercegovine 1 medunarodnih obaveza Bosne 1 Hercegovine za 2017. godinu (drugo citanje) ;Proposal for a Law on the Budget of the Institutions of Bosnia and Herzegovina 1 of Bosnia and Herzegovina's International Obligations for 2017 (second reading)
Rezultati glasanja 15.12.2016 13:16:49 Dom: Dom naroda Sjednica: 25. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Prijedlog zakona o Budzetu institucija Bosne 1 Hercegovine 1 medunarodnih obaveza Bosne 1 Hercegovine za 2017. godinu (prvo citanje) Tip glasanja: Ponovljeno (Prvi krug) |'SUZDRZAN O Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH BAO 0 0 BS SO a s UKUPNO) BA 0 0 ds;55282;156916; Prijedlog zakona o Budzetu institucija Bosne 1 Hercegovine 1 medunarodnih obaveza Bosne 1 Hercegovine za 2017. godinu (prvo citanje) ;Proposal for a Law on the Budget of the Institutions of Bosnia and Herzegovina 1 of Bosnia and Herzegovina's International Obligations for 2017 (first reading)
Rezultati glasanja 15.12.2016 12:47:55 Dom: Dom naroda Sjednica: 25. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Procedura, dakle da li ce se Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— KAI I I I I I IE BS AB s UKUPNO) I BIO ds;55334;156914; Procedura, dakle da li ce se Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine razmatrati po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;The procedure, therefore, will the Bill amending the Law on Salaries and Salaries 1 be paid to the institutions of Bosnia and Herzegovina by urgent procedure, in accordance with Article 124 of the Rules of Procedure of the House of Peoples
Rezultati glasanja 15.12.2016 12:48:53 Dom: Dom naroda Sjednica: 25. sjednica Doma naroda Parlamentarne skupstine BiH Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH 9 OT o BS 2 BO s UKUPNO) I BIO ds;55334;156915; Prijedlog zakona o izmjeni Zakona o placama 1 naknadama u institucijama Bosne 1 Hercegovine po hitnom postupku, u skladu s clanom 124. Poslovnika Doma naroda ;Proposal of Law on Amendments to the Law on Salaries 1 Remuneration in the Institutions of Bosnia and Herzegovina by Urgent Procedure, Pursuant to Article 124 of the Rules of Procedure of the House of Peoples
